,noticia,verdadeira,url
3477,"A secretária de Acesso à Saúde da Argentina, Carla Vizzotti, pediu que se evite ""falar alto, cantar ou rir"". ",1,https://chequeado.com/verificacionfb/es-enganoso-que-vizzotti-pidio-evitar-hablar-fuerte-cantar-o-reirse/
3478,CDC concluiu que apenas 6% das mortes causadas de pacientes com COVID-19 foram causadas pelo vírus em si,1,https://piaui.folha.uol.com.br/lupa/2020/09/03/verificamos-cdc-obitos-pandemia/
3479,Estudo da Bélgica prova que hidroxicloroquina é eficaz contra SARS-CoV-2.,1,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-estudo-belga-comprove-eficacia-de-tratamento-precoce-com-hidroxicloroquina-para-covid-19/
3480,Pandemia é um plano para controlar a população.,1,https://politica.estadao.com.br/blogs/estadao-verifica/video-dissemina-informacoes-falsas-para-afirmar-que-a-pandemia-e-um-plano-de-controle-populacional/
3481,Projeto de lei pretende tornar obrigatória a vacinação contra COVID-19; pessoas que recusarem serão presas.,1,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-projeto-de-lei-preveja-prisao-para-quem-se-recusar-a-tomar-vacina-contra-a-covid-19/
3482,Máscaras caseiras não servem para protegem a população de COVID-19,1,https://piaui.folha.uol.com.br/lupa/2020/09/04/verificamos-mascaras-caseiras-covid-19/
3483,"Governo Federal está distribuindo um ""Kit Covid"" com hidroxicloroquina, azitromicina e ivermectina, para ser distribuído nos municípios",1,https://piaui.folha.uol.com.br/lupa/2020/09/04/verificamos-governo-federal-kit-contra-covid-19/
3484,"Governo da Bahia fez licitação para comprar hidroxicloroquina, apesar de ela ser distribuída gratuitamente pelo governo federal",1,https://piaui.folha.uol.com.br/lupa/2020/09/08/verificamos-hidroxicloroquina-bahia-covid/
3485,"Cuba, Argentina e Venezuela, ao contrário do Brasil, não pagaram auxílio emergencial durante a pandemia para a população mais pobre",1,https://piaui.folha.uol.com.br/lupa/2020/09/10/verificamos-auxilio-pandemia/
3486,"Ex-presidente Dilma Rousseff disse que, na volta às aulas, é preciso fazer um rodízio: professores num dia, alunos no outro",1,https://piaui.folha.uol.com.br/lupa/2020/09/11/verificamos-dilma-rodizio-alunos/
3488,"Alberto Fernández (presidente da Argentina), sobre o aumento dos casos: “Cada vez que ocorreram passeatas, 15 dias depois aumentaram os casos de coronavírus”",1,https://chequeado.com/ultimas-noticias/alberto-fernandez-sobre-el-aumento-de-casos-cada-vez-que-hubo-marchas-15-dias-despues-crecieron-los-casos-de-coronavirus/
3489,"Um vídeo onde a médica Chinda Brandolino e o médico Leonardo González Bayona, do grupo “Médicos pela Verdade”, fazem várias afirmações sobre o coronavírus",1,Chequeado
3492,"Diego Maradona se ""disponibilizou"" para o pagamento do ""imposto sobre as grandes fortunas"",""Verdadeiro",1,Medidas
3493,Ministério da Educação não vai retomar as aulas em 7 de setembro,1,https://www.agenciaocote.com/blog/2020/09/01/bulo-ministerio-de-educacion-no-reanudara-clases-el-7-de-septiembre/
3494,O infectologista pediatra Carlos Grazioso Aragão confere alguma afirmações sobre a Covid-19 que geraram desinformação nas redes sociais,1,https://www.agenciaocote.com/blog/2020/08/27/el-infectologo-pediatra-carlos-grazioso-aragon-chequea-algunas-afirmaciones-sobre-la-covid-19-que-han-generado-desinformacion-en-redes-sociales/
3495,"Os Estados Unidos admitiram que apenas 6% das mortes relatadas foram ""realmente"" por coronavírus",1,https://chequeado.com/verificacionfb/es-falso-afirmar-que-en-estados-unidos-admitieron-que-solo-un-6-de-las-muertes-informadas-fueron-realmente-por-coronavirus/
3496,"A publicação de uma ilustração do artista italiano Walter Molino intitulada ""Vida em 2022"" e que está ligada a uma possível pandemia",1,https://chequeado.com/el-explicador/es-enganosa-la-publicacion-con-una-ilustracion-del-artista-italiano-walter-molino/
3497,"Uma corrente viral que indica que uma vacina contra a Covid-19 gera ""dano genético irreversível"",""Falso",1,Curas
3498,"Os protagonistas da queima de máscaras no Obelisco (na cidade de Buenos Aires,  Argentina) militam na agremiação política ""La Cámpora",1,Chequeado
3502,As máscaras aumentam a acidez do sangue e prejudicam a imunidade.,1,https://www.aosfatos.org/noticias/uso-de-mascaras-nao-aumenta-acidez-no-sangue-nem-prejudica-imunidade/
3503,China importou vacina sueca e deixou a imunização de fabricação própria apenas para brasileiros.,1,https://www.aosfatos.org/noticias/china-nao-preferiu-vacina-contra-covid-19-de-oxford-e-descartou-vendida-para-sp/
3504,Vendas de produtos chineses sofrem queda de 30% em Santa Catarina.,1,https://www.aosfatos.org/noticias/nao-ha-fontes-que-comprovem-queda-de-30-na-venda-de-produtos-chineses-em-sc/
3505,"Governo do estado da Bahia abriu licitação para compra de hidroxicloroquina, embora governo federal ofereça o medicamento gratuitamente.",1,https://www.aosfatos.org/noticias/bahia-nao-abriu-licitacao-para-remedio-oferecido-de-graca-pelo-ministerio-da-saude/
3506,Número de mortes no Brasil por COVID-19 cai logo depois que as praias ficam lotadas.,1,https://www.aosfatos.org/noticias/post-usa-dados-em-atualizacao-ao-relacionar-praias-lotadas-queda-de-obitos-por-covid-19/
3507,Presidente da Câmara dos Deputados assiste a festa do ex-governador do Rio de Janeiro durante pandemia.,1,https://www.aosfatos.org/noticias/foto-de-rodrigo-maia-em-evento-com-pezao-foi-registrada-em-2018/
3508,Teste de vídeo em que o usuário deve prender a respiração por cerca de 20 segundos diagnostica a infecção por COVID-19.,1,https://www.aosfatos.org/noticias/teste-de-prender-respiracao-nao-indica-se-alguem-tem-covid-19/
3509,O banco de dados do Banco Mundial mostra que os testes para COVID-19 foram adquiridos desde 2017.,1,https://www.aosfatos.org/noticias/e-falso-que-base-de-dados-mostra-que-kits-de-testes-para-covid-19-eram-comprados-desde-2017/
3510,"As vacinas conta Covid-19 causam danos irreversíveis ao DNA humano, diz Robert F. Kennedy Jr.",1,https://www.aosfatos.org/noticias/nao-e-verdade-que-vacina-contra-covid-19-cause-dano-irreversivel-ao-dna-humano/
3511,Três adolescentes morreram em São Paulo após receberem uma dose da vacina produzida pela China.,1,https://www.aosfatos.org/noticias/e-falso-que-adolescentes-morreram-apos-receberem-dose-da-coronavac/
3512,"Argentina, Venezuela e Cuba não ofereceram assistência financeira a seus cidadãos durante a pandemia",1,https://www.aosfatos.org/noticias/e-falso-que-argentina-venezuela-e-cuba-nao-deram-auxilio-financeiro-na-pandemia/
3513,"COVID-19 é menos letal que AIDS, dengue, sifilis, tuberculose e febre amarela.",1,https://politica.estadao.com.br/blogs/estadao-verifica/post-confunde-ao-comparar-letalidade-da-covid-19-com-febre-amarela-aids-e-outras-doencas/
3514,Pessoas protestam contra a prisão de mulher que se recusou a usar máscara em Barcelona.,1,https://politica.estadao.com.br/blogs/estadao-verifica/video-de-manifestacao-anti-mascaras-na-espanha-ganha-legenda-enganosa-e-e-mostrado-fora-de-contexto/
3515,O sol inativa SARS-CoV-2 no corpo.,1,https://politica.estadao.com.br/blogs/estadao-verifica/tuite-engana-ao-afirmar-que-sol-mata-o-coronavirus/
3516,Mulher usa máscara de proteção no oceano.,1,https://politica.estadao.com.br/blogs/estadao-verifica/imagem-de-mulher-usando-mascara-em-banho-de-mar-e-montagem/
3517,"Argentina, Venezuela e Cuba não forneceram ajuda de emergência à população.",1,https://politica.estadao.com.br/blogs/estadao-verifica/argentina-cuba-e-venezuela-tem-auxilio-emergencial-na-pandemia-ao-contrario-do-que-afirma-post/
3518,"O CDC (Centro de Controle de Doenças) dos Estados Unidos admitiu apenas 6% das mortes registradas, onde na verdade de COVID-19.",1,https://politica.estadao.com.br/blogs/estadao-verifica/dados-de-comorbidades-de-pacientes-mortos-por-covid-19-nos-eua-sao-tirados-de-contexto-nas-redes/
3519,"Pichetto: “Por ano, morrem 20 mil pessoas com pneumonia, sem COVID"".",1,https://chequeado.com/ultimas-noticias/pichetto-al-ano-se-te-mueren-20-mil-personas-por-neumonia-sin-covid/
3520,"Vídeo de uma pessoa que se apresenta como “Lucila Madrid” e se define como ""profissional de saúde",1,Chequeado
3521,"Uma imagem na qual se lê uma suposta frase do presidente da Argentina, Alberto Fernández: “Com Macri, teríamos 10 mil mortos por coronavírus”",1,https://chequeado.com/verificacionfb/es-falso-que-alberto-fernandez-dijo-con-macri-hubiesemos-tenido-10-mil-muertos-por-coronavirus/
3522,Duas imagens que circulam por Whatsapp que asseguram a eliminação definitiva do vírus,1,https://chequeado.com/el-explicador/es-falso-que-el-gobierno-boliviano-haya-publicado-una-receta-para-eliminar-de-forma-definitiva-el-nuevo-coronavirus/
3523,"Uma entrevista do pesquisador do Coniset [Conselho Nacional de Pesquisas Científicas e Técnicas] Hugo Luján, com o título: ""Argentina já tem a vacina oral contra a COVID-19 e não a leva em conta"". ",1,https://chequeado.com/el-explicador/es-falso-que-la-argentina-ya-tenga-la-vacuna-contra-el-coronavirus/
3524,Uma nova checagem da imunologista Roxana Bruno,1,https://chequeado.com/el-explicador/nuevo-chequeo-a-la-inmunologa-roxana-bruno-frases-falsas-enganosas-y-aventuradas-sobre-el-coronavirus/
3525,Uma corrente de mensagens recomenda como evitar a recaída da doença causada pelo novo coronavírus. ,1,https://chequeado.com/el-explicador/es-enganosa-la-cadena-que-recomienda-como-evitar-una-recaida-de-la-enfermedad-del-nuevo-coronavirus/
3530,Nenhum morador de rua morreu de COVID-19,1,https://piaui.folha.uol.com.br/lupa/2020/09/14/verificamos-pessoa-rua-covid/
3531,Bill Gates previu que vacinas contra COVID-19 vão matar ou machucar 700 mil pessoas,1,https://piaui.folha.uol.com.br/lupa/2020/09/14/verificamos-bill-gates-vacinas-coronavirus/
3532,3 voluntários de vacina contra a COVID-19 morreram,1,https://piaui.folha.uol.com.br/lupa/2020/09/15/verificamos-vacina-chinesa-obitos/
3533,Creolina pode ser usada como tratamento para COVID-19,1,https://piaui.folha.uol.com.br/lupa/2020/09/16/caiu-na-rede-e-fake-creolina-covid/
3534,Melancias importadas da China estão vindo contaminadas com COVID-19,1,https://piaui.folha.uol.com.br/lupa/2020/09/16/caiu-na-rede-melancia-coronavirus/
3535,"Fátima Bezerra, governadora do Rio Grande do Norte,  decretou o distanciamento entre carros para combater a COVID-19",1,https://piaui.folha.uol.com.br/lupa/2020/09/17/verificamos-governadora-rn-distanciamento-carros-pandemia/
3536,Relatório oficial do governo alemão comprova que medidas de isolamento social e máscaras são ineficazes contra Covid-19,1,https://piaui.folha.uol.com.br/lupa/2020/09/18/verificamos-relatorio-medidas-pandemia/
3537,"Empresas chinesas se aproveitaram da COVID-19 para comprar empresas estatais paulistas e redes de televisão com intermediação do governador de São Paulo, João Doria",1,https://piaui.folha.uol.com.br/lupa/2020/09/22/verificamos-china-comprou-sabesp/
3538,Ovos e comidas quentes ajudam a prevenir COVID-19,1,https://piaui.folha.uol.com.br/lupa/2020/09/23/caiu-na-rede-ovos-refeicao-covid/
3539,"Argentina fez lockdown é o segundo país com mais mortes por COVID-19, proporcionalmente",1,https://piaui.folha.uol.com.br/lupa/2020/09/23/verificamos-argentina-mortos-proporcionais-covid-19/
3546,Pesquisa da Organização Mundial da Saúde (OMS) mostrando a ineficácia da máscara,1,https://www.animalpolitico.com/elsabueso/esta-investigacion-covid-no-es-validada-por-la-oms-tiene-datos-equivocados/
3547,Anthony Fauci disse que pacientes assintomáticos não transmitem COVID-19,1,https://www.animalpolitico.com/elsabueso/sacado-de-contexto-fauci-asintomaticos-covid-19/
3548,Um vídeo que garante que a Covid-19 é um pretexto para vacinar com inteligência artificial e reduzirmos a população em 80%,1,https://animal.mx/2020/09/covid-vacuna-inteligencia-artificial-falso/
3549,"Um resumo que sugere um ""teste rápido para Covid-19"" que se baseia em prender a respiração enquanto um ponto vermelho passa de um lado da tela para o outro",1,https://animal.mx/2020/09/falso-aguantar-respiracion-covid-19/
3550,"O Centro de Controle de Doenças dos Estados Unidos (CDC, por sua sigla em inglês) informou que 94% das mortes registradas por COVID não são decorrentes dessa doença",1,https://www.animalpolitico.com/elsabueso/cdc-muertes-covid-enfermedad/
3551,"O ex-presidente da Líbia, Muamar Gaddafi, previu a pandemia da Covid-19 em um discurso de 2009",1,https://www.animalpolitico.com/elsabueso/falso-muammar-gaddafi-predijo-covid-19/
3552,"O presidente espanhol, Pedro Sánchez, disse que o confinamento ""nunca existiu"",""Boato",1,Situação de um país
3553,O serviço de Cardiologia e Cirurgia Cardiovascular do Hospital Virgem Macarena de Sevilha (Espanha) deu positivo para coronavírus,1,https://maldita.es/malditobulo/2020/09/21/servicio-cardiovascular-hospital-virgen-macarena-sevilla-positivo-coronavirus/
3554,Uma investigação de um virologista chinesa prova que o coronavírus foi criado em um laboratório,1,https://chequeado.com/el-explicador/es-falso-que-una-virologa-china-haya-probado-que-el-coronavirus-fue-creado-en-un-laboratorio/
3558,"Quem são os ""Médicos pela Verdade"" e os ""Epidemiologistas Argentinos",1, promovem o dióxido de cloro como tratamento
3559,"Os testes de PCR para SARS-CoV-2 encontram ""qualquer coisa em qualquer pessoa"" e testam positivo para todos os coronavírus",1,https://maldita.es/malditaciencia/2020/09/23/pruebas-pcr-no-cualquier-cosa-cualquiera/
3560,Bill Gates afirmou que a vacina contra Covid-19 vai alterar o DNA das pessoas,1,https://piaui.folha.uol.com.br/lupa/2020/09/28/verificamos-bill-gates-vacina-dna/
3561,Máscaras não evitam a contaminação de doenças respiratórias.,1,https://politica.estadao.com.br/blogs/estadao-verifica/mascaras-reduzem-transmissao-da-covid-19-ao-contrario-do-que-afirma-postagem/
3562,Vacina contra a Covid-19 altera o material genético humano,1,https://piaui.folha.uol.com.br/lupa/2020/09/29/verificamos-vacina-material-genetico-coronavirus/
3563,Médico diz que a gripe é mais mortal que a Covid-19,1,https://piaui.folha.uol.com.br/lupa/2020/09/29/verificamos-gripe-mortal-covid/
3564,"Diosdado Cabello (presidente da Assembléia Nacional Constituinte): “Venezuela tem os mais baixos índices de mortalidade de COVID-19 por milhão de habitantes"". ",1,https://cotejo.info/2020/09/diosdado-muertes-xmillon-hab/
3565,Carlos Alvarado (ministro da Saúde da Venezuela): “Podemos envasar e logo produzir a vacina russa na Venezuela”,1,https://cotejo.info/2020/09/carlos-alvarado-vacuna-rusa/
3577,"Os testes PCR para detecção da SARS-CoV-2 encontram ""qualquer coisa em qualquer pessoa"" e dão positivo para todos os coronavírus, segundo Kary Mullis",1,https://maldita.es/malditaciencia/2020/09/23/pruebas-pcr-no-cualquier-cosa-cualquiera/
3578,Um vídeo postado no Facebook diz que a Espanha pagou 400 milhões de euros a Oxford pela vacina contra COVID-19,1,https://maldita.es/malditobulo/2020/09/24/compra-oxford-astrazeneca-400-millones-vacuna-covid/
3579,"O Boletim Oficial do Estado espanhol autorizou a polícia a entrar na sua casa sem permissão, caso haja suspeita de que esteja com Covid-19.",1,https://maldita.es/malditobulo/2020/09/24/boe-entrar-casa-consentimiento-positivo-vacuna-pcr/
3580,Uma corrente de mensagens afirma que vários hospitais da Comunidade de Madrid estão em busca de pessoal. ,1,https://maldita.es/malditobulo/2020/09/25/hospitales-madrid-12-octubre-la-paz-princesa-ofertas-trabajo-empleo-no-reales/
3581,Um vídeo mostra o presidente da Guiné atacando o ministro da Saúde depois de descobrir que ele havia roubado dinheiro destinado à COVID-19,1,https://maldita.es/malditobulo/2020/09/25/video-presidente-guinea-golpea-ministro-salud-robar-dinero-covid-19/
3582,"Uma imagem supostamente do site do jornal El Universal do México com um título no qual afirma: ""Bill Gates confirma que vão implantar chips nas vacinas contra o SARS-CoV-2"",""Boato",1,Curas
3583,"Uma imagem assegura que a Alemanha suspendeu os testes PCR por serem ""científicamente inválidos"" e que os hospitais da Espanha estão vazios. ",1,https://maldita.es/malditobulo/2020/09/25/alemania-suspendido-pcr-hospitales-espana-vacios/
3584,"As afirmações do documentário negacionista da COVID-19 'Um crime oculto"". ",1,https://maldita.es/malditaciencia/2020/09/25/documental-un-crimen-oculto/
3585,Uma publicação garante que o legista alemão Klaus Püschel negou que a COVID-19 possa provocar a morte.,1,https://www.animalpolitico.com/elsabueso/forense-aleman-klaus-puschel-no-nego-que-la-covid-19-puede-provocar-muerte/
3586,Um texto publicado na plataforma blogspot compartilha afirmações em favor do médico italiano Roberto Petrella sobre a COVID-19,1,https://www.animalpolitico.com/elsabueso/afirmaciones-medico-italiano-covid-falsas/
3587,Uma publicação assegura que a vacina contra gripe matou 50 milhões de pessoas durante a pandemia da gripe espanhola em 1918. ,1,https://maldita.es/malditobulo/2020/09/28/vacuna-gripe-mato-50-millones-personas-pandemia-gripe-espanola-1918/
3588,Uma postagem no Facebook assegura que os assintomáticos não contaminam e que passam anticorpos.,1,https://maldita.es/malditaciencia/2020/09/28/asintomaticos-no-contagian-comunican-anticuerpos-post/
3591,60% dos municípios da Catalunha superam o limite proposto pela Saúde para Madri de mais de 500 casos para cada 100.000 habitantes,1,https://maldita.es/malditobulo/2020/09/29/municipios-cataluna-limite-incidencia-sanidad/
3592,"A Câmara Municipal de Zaragoza nomeou como ""Filho Predileto"" Fernando Simón com o apoio do PP, C's e Vox, em  29 de setembro de 2020.",1,https://maldita.es/malditobulo/2020/09/29/ayuntamiento-zaragoza-hijo-predilecto-fernando-simon-pp-cs-vox/
3593,"A presidente interina da Bolívia, Jeanine Áñez, disse que os respiradores doados por Donald Trump são usados",1,https://boliviaverifica.bo/jeanine-anez-no-dijo-que-los-respiradores-donados-por-donald-trump-esten-usados/
3594,"Na Bolivia, foram roubados 50 dos respiradores doados pelos Estados Unidos. ",1,https://boliviaverifica.bo/es-falso-que-se-robaron-50-respiradores-de-la-donacion-de-eeuu/
3595,"Um vídeo em que um homem destaca os benefícios do medicamento cubano Interferon na luta contra o coronavírus, garantindo que a fórmula é composta por dente de leão, camomila e chá verde. ",1,https://boliviaverifica.bo/ni-el-medicamento-cubano-ni-la-mezcla-de-infusiones-curan-el-covid-19/
3596,Os testes PCR apresentam 50% de falsos positivos.,1,https://boliviaverifica.bo/no-es-cierto-que-las-pruebas-pcr-presenten-50-de-falsos-positivos/
3597,"O governo boliviano quer importar uma nova cepa do coronavírus, como afirmou Edgar Montaño, deputado do Movimento ao Socialismo (MAS)",1,https://boliviaverifica.bo/no-es-cierto-que-el-gobierno-quiere-importar-una-nueva-cepa-de-coronavirus-como-lo-afirmo-un-diputado-del-mas/
3598,Bolívia não negocia o acesso à vacina contra o coronavírus,1,https://boliviaverifica.bo/es-falso-que-bolivia-no-gestiona-el-acceso-a-una-vacuna-de-coronavirus/
3599,O dióxido de cloro é usado na desinfecção do sangue usado nas transfusões. ,1,Bolivia Verifica
3600,Uma corrente de mensagens alerta que a pulverização de produtos químicos nas ruas faz parte de uma estratégia que usa como escudo a luta contra o coronavírus. ,1,https://boliviaverifica.bo/no-hay-aviones-ni-planes-para-fumigar-las-ciudades/
3601,Um vídeo de um suposto médico que diz que a COVID-19 é contraída simplesmente ao sair à rua e que os alimentos alcalinos evitam o desenvolvimento da doença. ,1,boliviaverifica.bo/no-todas-las-personas-tienen-coronavirus-ni-las-dietas-alcalinas-ayudan-a-prevenirlo/
3602,"O governador de Tarija, Adrián Oliva Alcázar, indicou que foram realizados testes PCR e rápidos para COVID-19 em mais de 10% da população do departamento, superando o número de testes realizados em nível nacional. ",1,17/09/2020
3603,"Uma imagem do diretor do Centro de Coordenação de Alertas e Emergências Sanitárias, Fernando Simón, sem máscara, divulgada em 29 de setembro. ",1,https://maldita.es/malditobulo/2020/10/01/fernando-simon-mascarilla-29-septiembre/
3604,"Uma imagem do presidente argentino, Alberto Fernández, em San Juan “sem máscara nem distanciamento social"". ",1,https://chequeado.com/el-explicador/no-la-foto-de-alberto-fernandez-en-san-juan-sin-barbijo-ni-distanciamiento-social-no-es-actual-es-de-2019/
3605,"O presidente argentino, Alberto Fernández, já editou 620 DNU (Decretos de Necesidade e Urgência) alcançou a marca referente a oito presidentes em 24 anos. ",1,https://chequeado.com/verificacionfb/es-falso-que-alberto-fernandez-ya-dicto-620-dnu-y-que-alcanzo-lo-dictado-por-8-presidentes-en-24-anos/
3606,"Guardas municipais de Salvador, na Bahia, não deixaram homem entrar no mar.",1,https://politica.estadao.com.br/blogs/estadao-verifica/video-de-homem-implorando-por-banho-de-mar-foi-gravado-um-dia-depois-do-anuncio-de-reabertura-da-orla/
3607,Governo do Rio Grande do Sul suspendeu protocolos de classificação de risco para covid-19 por causa das eleições.,1,https://politica.estadao.com.br/blogs/estadao-verifica/postagem-engana-ao-comparar-mapas-de-classificacao-de-risco-da-covid-19-no-rio-grande-do-sul/
3608,As vacinas da Covid-19 vão causar danos genéticos e fazer o controle social.,1,https://politica.estadao.com.br/blogs/estadao-verifica/vacinas-contra-a-covid-19-nao-serao-capazes-de-provocar-danos-geneticos-nem-vao-monitorar-a-populacao/
3609,Mortes por coronavírus são 75% mais baixas em países que usam hidroxicloroquina.,1,https://politica.estadao.com.br/blogs/estadao-verifica/estudo-distorce-dados-para-dizer-que-paises-que-usaram-a-hidroxicloroquina-tiveram-75-menos-mortes-pela-covid-19/
3613,Nenhum político no Brasil morreu de Covid-19,1,https://www.aosfatos.org/noticias/es-falso-que-la-covid-19-no-haya-matado-ningun-politico-en-brasil/
3614,"Argentina, Venezuela e Cuba não deram ajuda financeira na pandemia",1,https://www.aosfatos.org/noticias/es-falso-que-argentina-venezuela-y-cuba-no-dieran-ayuda-financiera-en-la-pandemia/
3615,"Três jovens morreram após serem vacinados com CoronaVac, desenvolvida pela empresa chinesa Sinovac Biotech e testada hoje em São Paulo (Brasil)",1,https://www.aosfatos.org/noticias/es-falso-que-adolescentes-murieron-luego-de-recibir-dosis-de-la-coronavac/
3616,"Uma imagem do banco de dados WITS (World Integrated Trade Solution), gerenciado pelo Banco Mundial, mostra que os kits de teste contra a Covid-19 já eram adquiridos em 2017",1,https://www.aosfatos.org/noticias/es-falso-que-base-de-datos-muestra-que-kits-para-testeos-de-covid-19-se-compraban-desde-2017/
3617,Uma corrente do WhatsApp garante que a vacina contra a Covid-19 causa danos irreversíveis ao DNA humano,1,https://www.aosfatos.org/noticias/no-es-verdad-que-la-vacuna-contra-la-covid-19-cause-dano-irreversible-en-el-adn-humano/
3618,Argentina:  postagens que indicam que um prefeito pediu aos manifestantes que não fossem ao hospital público se estiverem infectados,1,https://chequeado.com/el-explicador/san-luis-son-verdaderos-los-posteos-que-indican-que-un-intendente-insto-a-manifestantes-a-no-acudir-al-hospital-publico-si-se-contagian/
3620,"A política argentina Ofelia Fernández disse que ""os verdadeiros criminosos são os anti-quarentena, não a criança que rouba uma motocicleta para comer"",""Falso",1,Outros
3621,"Uma imagem em várias redes sociais que garante que em Barcelona e Valência ""foram instaladas novas câmeras que controlam o distanciamento nas cidades e notificam a polícia se você não cumprir",1,Maldita.es
3622,Os Simpsons previram a morte de Donald Trump em um de seus capítulos e que ele se contagiaria com coronavírus,1,https://maldita.es/malditobulo/2020/10/02/trump-simpsons-muerte-covid/
3623,Um vídeo que circula na Espanha e na Alemanha no qual o negacionista Bodo Schiffmann afirma que na Alemanha duas crianças de 13 anos morreram com o uso da máscara em meio à pandemia do coronavírus,1,https://maldita.es/malditobulo/2020/10/02/ninos-13-anos-nina-6-anos-muertos-alemania-uso-mascarilla/
3624,"Uma imagem em que se pode ver  Fernando Simón, diretor do Centro de Coordenação de Alertas de Saúde e Emergências (CCAES) da Espanha, sentado na sala de imprensa do Conselho de Ministros do Palácio de La Moncloa, rodeado de gente sem manter uma distância de segurança e sem máscaras",1,https://www.newtral.es/bulo-fernando-simon-mascarilla-distancia/20201001/
3625,"Um vídeo anunciando um ""remédio milagroso"" para a prevenção da transmissão do coronavírus, conhecido como os cartões de dióxido de cloro que limpam o ambiente do coronavírus",1,https://www.newtral.es/bulo-tarjetas-dioxido-cloro-coronavirus/20201002/
3626,"Uma corrente que afirma que o antibiótico conhecido como azitromicina é encontrado naturalmente em diferentes alimentos e plantas, como eucalipto, alho, cebola e limão.",1,https://colombiacheck.com/chequeos/la-azitromicina-no-se-encuentra-de-manera-natural-en-las-plantas
3627,"Usar máscara causa hipóxia, hipercapnia ou pneumonia",1,https://colombiacheck.com/chequeos/usar-tapabocas-correctamente-no-causa-ni-hipoxia-ni-hipercapnia-ni-neumonia
3628,Vídeo de uma médica de Cali (Colômbia) sobre o uso do interferon contra a Covid-19,1,https://colombiacheck.com/chequeos/medica-calena-difunde-desinformaciones-sobre-uso-de-interferon-contra-covid-19
3629,Avianca gera 500 mil empregos diretos e indiretos na Colômbia,1,https://colombiacheck.com/chequeos/los-500000-empleos-de-avianca-una-cifra-que-genera-dudas
3630,"O xarope Supal 20, promovido no Facebook, cura o coronavírus",1,https://colombiacheck.com/chequeos/no-hay-estudios-que-prueben-que-el-jarabe-supal-20-hecho-con-cebolla-ajo-y-ushupundi-cure
3631,Um vídeo que garante que o McDonald’s fechará metade de seus restaurantes na Colômbia,1,https://colombiacheck.com/chequeos/mcdonalds-no-cerrara-la-mitad-de-sus-restaurantes-en-colombia
3632,Metrosalud pede às farmácias da cidade de Medellín (Colômbia) que não vendam vacinas contra a gripe,1,https://colombiacheck.com/chequeos/metrosalud-no-esta-pidiendo-las-farmacias-de-medellin-no-vender-vacunas-contra-la
3633,"O uso do antiparasitário Ivermectina está ""funcionando"" para diminuir o impacto do coronavírus em Cali, Colômbia",1,https://colombiacheck.com/chequeos/no-se-ha-probado-que-ivermectina-haya-causado-descenso-de-covid-19-en-cali
3634,Uma corrente que sugere uma extensa lista de medicamentos para tratar os sintomas da Covid-19 em casa,1,https://colombiacheck.com/chequeos/cuidado-es-peligroso-usar-cocteles-de-medicamentos-para-tratar-el-covid-19
3635,"Um vídeo de um médico ""alternativo"" promovendo um tratamento para a Covid-19",1,https://colombiacheck.com/chequeos/medico-alternativo-promueve-falso-tratamiento-para-covid-19-en-ibague
3636,"O prefeito de Medellín (Colômbia) Daniel Quintero Calle afirmou que o vírus que gera os casos de Covid-19 tem maior possibilidade de contágio do que o que surgiu em Wuhan, na China, no ano passado",1,https://colombiacheck.com/chequeos/no-se-puede-saber-si-covid-es-9-veces-mas-virulento-en-medellin-como-aseguro-quintero
3637,"Na Filadélfia (Estados Unidos), em 1918, houve protestos contra a quarentena",1,https://colombiacheck.com/chequeos/en-filadelfia-en-1918-no-hubo-protestas-contra-la-cuarentena-pero-si-un-desfile-que-elevo
3638,"Uma corrente do WhatsApp que oferece testes da Covid-19 gratuitos em Cali (Colômbia), após fornecer dados pessoais",1,https://colombiacheck.com/chequeos/falsa-cadena-de-whatsapp-ofrece-pruebas-gratis-de-covid-19-en-cali-tras-entregar-datos
3639,Prender a respiração é um teste válido para 'diagnosticar' Covid-19,1,https://colombiacheck.com/chequeos/contener-la-respiracion-no-es-una-prueba-valida-para-diagnosticar-covid-19
3640,Uma corrente de Facebook que promove receitas caseiras para 'tratar' a Covid-19,1,https://colombiacheck.com/chequeos/cadena-en-facebook-promueve-recetas-caseras-para-tratar-el-covid-19
3641,"Uma publicação que sugere uma lista de ações para utilizar remédios caseiros, como infusões e nebulizações com ervas, medicamentos como paracetamol ou ibuprofeno e até mesmo, deitar de bruços para prevenir e tratar a doença do vírus SARS-CoV-2",1,https://colombiacheck.com/chequeos/no-hay-pruebas-de-que-tes-de-hierbas-nebulizaciones-o-paracetamol-reduzca-sintomas-de
3642,"Ofertas de emprego de Justo y Bueno no departamento de Arauca, Colômbia",1,https://colombiacheck.com/chequeos/no-justo-y-bueno-no-esta-ofreciendo-empleos-en-el-departamento-de-arauca
3643,Uma corrente do WhatsApp que alerta professores sobre a volta às aulas na Colômbia,1,https://colombiacheck.com/chequeos/la-enganosa-cadena-de-whatsapp-que-previene-los-docentes-sobre-el-regreso-clases-en
