,data,url,noticia,verdadeira
1962,15.abr.2021#,https://twitter.com/jairbolsonaro/status/1277335178092961796,“O auxílio-reclusão ultrapassa o valor do salário mínimo.”,1
1963,08.fev.2021#,https://www.youtube.com/watch?v=7jw9BdEU-8k,"“Ele [o presidente americano, Donald Trump] já anunciou via FDA, sua Anvisa de lá, a liberação para alguns casos da cloroquina.”",1
1964,15.jan.2021#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-durante-sessao-de-abertura-da-conferencia-internacional-brasil-estados-unidos-um-novo-prisma-nas-relacoes-de-parceria-e-investimentos-miami-fl-eua,"“Como tão funcionando [os ministérios] apesar dessa pandemia, que nos fez endividar mais de R$ 700 bilhões.”",1
1965,18.jan.2021#,https://www1.folha.uol.com.br/poder/2019/02/ministro-de-bolsonaro-criou-candidatos-laranjas-para-desviar-recursos-na-eleicao.shtml,"“Então o Supremo ficou apavorado, e outras coisas mais ele [Luiz Henrique Mandetta] falou, e resolveu me castrar no tocante a isso daí [medidas de restrição].”",1
1966,28.ago.2019#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2021/discurso-do-presidente-da-republica-jair-bolsonaro-no-lancamento-do-programa-adote-1-parque-palacio-do-planalto,“O Supremo decidiu um tempo atrás que as medidas restritivas cabem aos estados e municípios.”,1
1967,19.jul.2019#,https://g1.globo.com/politica/noticia/2020/01/31/bolsonaro-reune-ministros-para-avaliar-risco-do-coronavirus-e-situacao-de-brasileiros-na-china.ghtml,"“Estamos só atrás de outros países que produzem vacinas, estamos no quinto lugar [de países que mais vacinam].”",1
1968,23.mar.2020#,https://twitter.com/jairbolsonaro/status/1277335718218682368,"“70% das pessoas serão infectadas pelo vírus, é uma realidade.”",1
1969,10.mar.2020#,https://www.youtube.com/watch?v=8aR7yYdoQLM,"“Quando a Dilma aqui não aceitou as credenciais do embaixador de Israel por um ano, eu não vi nada na imprensa. Zero. Zero.”",1
1970,30.jan.2021#,https://twitter.com/jairbolsonaro/status/1178988139047723008,"“Mas o pessoal tem usado hidroxicloroquina, eu usei (...) tem usado ivermectina, e tem usado também a tal da Annita.”",1
1971,31.dez.2020#,https://www.youtube.com/watch?v=zF1W8SWkccc&ab_channel=JairBolsonaro,"“No Rio de Janeiro aconteceu a mesma coisa. Acusaram aí a mim de três laranjas. A gente vai ver na prestação de contas, se eu não me engano cada uma recebeu, três mulheres, R$ 2.500.”",1
1972,14.nov.2019#,https://www.youtube.com/watch?v=ZZj93uz78NE&feature=youtu.be,“E não é competência nossa: é empresa privada que administra a concessão da energia no estado [Amapá].”,1
1973,27.ago.2020#,https://www.facebook.com/jairmessias.bolsonaro/posts/2065672940248348,"“Após ouvir médicos, pesquisadores e chefes de Estado de outros países, passei a divulgar, nos últimos 40 dias, a possibilidade de tratamento da doença desde sua fase inicial.”",1
1974,17.set.2020#,https://www.youtube.com/watch?v=aPjFX-cvN-I,“[O médico cubano] não podia trazer a família para cá.”,1
1975,07.nov.2020#,https://twitter.com/jairbolsonaro/status/1277336215910526977,“A Itália tá entrando praticamente na descendente.”,1
1976,13.ago.2020#,https://www.youtube.com/watch?v=__mftwWjTJ4,“Quase 50 bilhões por mês na primeira fase do auxílio.”,1
1977,08.fev.2021#,https://www.youtube.com/watch?v=Pp03FiQtz0k,“Porque cada vez mais chegam informações que o próprio Diário Oficial lá do estado de São Paulo tá escrito lá que na dúvida bota coronavírus.”,1
1978,08.fev.2021#,https://www.youtube.com/watch?v=h7_RkFXIG6c,"“Me apresentem um áudio, um vídeo em que eu esteja falando, por exemplo, que é uma gripezinha isso daí.”",1
1979,23.mai.2019#,https://www.youtube.com/watch?v=aH7-JIeHP48&ab_channel=FocodoBrasil,"“Não existe comprovação científica de que ela [a hidroxicloroquina] seja eficaz. Mas também não existe o contrário, que não seja eficaz.”",1
1980,24.set.2019#,https://www1.folha.uol.com.br/poder/2019/02/ministro-de-bolsonaro-criou-candidatos-laranjas-para-desviar-recursos-na-eleicao.shtml,“Nós temos 61% do território brasileiro reservado para alguma coisa.”,1
1981,28.jun.2020#,https://youtu.be/cOWlW_3zcw4?t=615,“Estamos começando a pagar agora a 4ª parcela do auxílio emergencial.”,1
1982,12.ago.2020#,https://www.nexojornal.com.br/expresso/2021/02/25/Os-erros-que-tornaram-o-Brasil-um-caso-%C3%BAnico-na-pandemia,"“E nós aqui está, se não me engano, 22 [posição no ranking mundial de mortes por milhão]. Por que 22? Já que falam que é péssimo, me chamam de genocida, por que tá 22º lugar o número de mortos por milhão de habitantes? Porque eu tive coragem de falar da hidroxicloroquina, da ivermectina.”",1
1983,27.nov.2019#,https://twitter.com/DrTedros/status/1245013144524726273,“[Ações do governo federal em São Paulo]: 645 respiradores”,1
1984,22.fev.2021#,https://www.youtube.com/watch?v=Yrabk2h-M0E,"“Hoje, 14% do território brasileiro está demarcado como terra indígena.”",1
1985,19.mar.2021#,https://www.youtube.com/watch?v=_ir-hiSMCNw&ab_channel=FocodoBrasil,“[Ações do governo federal no Maranhão]: 3.317.248 EPIs”,1
1986,13.out.2019#,https://www.youtube.com/watch?v=v8nTtVw6Bbs&ab_channel=FocodoBrasil,“Nós escolhemos um ministério técnico.”,1
1987,11.fev.2020#,https://www.youtube.com/watch?v=PKmdSPa_hzU,“O pessoal que tem tomado [hidroxicloroquina] desde o início dos sintomas tem tido sucesso no tratamento [de Covid-19]. ”,1
1988,05.mai.2019#,https://twitter.com/jairbolsonaro/status/1250519568788881408,"“E o Didier desfazendo o fake news dessa revista aí que eu tenho que botar luva para botar a mão nela, do tanto de porcaria que tem lá, que é a revista Época, dizendo que ele não mudou a posição dele e de que tem comprovação experimental de que, num percentual bastante elevado, poderia ser elevado com esse tipo de tratamento.”",1
1989,01.abr.2019#,https://www.youtube.com/watch?v=Bu8xZYWWo7o,“Previne Covid. (...) Foi anteontem que a imprensa falou que previne Covid [Andar de bicicleta].”,1
1990,20.ago.2020#,https://www.who.int/emergencies/diseases/novel-coronavirus-2019/question-and-answers-hub/q-a-detail/coronavirus-disease-covid-19,"“Mesmo que seja sancionado por mim esse Fundão para 2022, o meu futuro partido vai ter zero.”",1
1991,12.nov.2020#,https://twitter.com/jairbolsonaro/status/1177370572575170560,"“(...) eu não fui ao encontro de movimento nenhum, muito pelo contrário, me orgulho: o movimento que veio ao meu encontro.”",1
1992,16.abr.2021#,https://www.vox.com/2020/3/18/21181009/coronavirus-in-kids-symptoms-covid-19-risk,"“A @PRFBrasil , por sua vez, quase triplicou a apreensão de drogas com o novo ministro [da Justiça].”",1
1993,02.jan.2019#,https://www.youtube.com/watch?v=K2BxUHHMXX8,"“Então, quando há uma pequena melhora na questão de emprego no Brasil, essas pessoas que não estavam procurando emprego, procuram. E, quando procuram e não acham, aumentam a taxa de desemprego.”",1
1994,27.nov.2019#,https://www.youtube.com/watch?v=6VSEp5tf7lg,"“Mais uma pessoa habilitada [pesquisador britânico Karl Friston] diz que 80% das pessoas não vão sentir nada, zero, não vai ter nem uma pequena gripe.”",1
1995,11.out.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2019/discurso-do-presidente-da-republica-jair-bolsonaro-durante-encontro-com-liderancas-empresariais-e-cerimonia-de-entrega-da-ordem-do-merito-industrial-sao-paulo-sao-paulo-sp,“Gastei dois milhões na campanha”,1
1996,29.ago.2020#,https://www.youtube.com/watch?v=8oPisf3kbGI&ab_channel=JairBolsonaro,"“R$ 50 bi por mês ou quase R$ 25, né, quando você passa para R$ 300.”",1
1997,09.set.2020#,https://www.youtube.com/watch?v=8oPisf3kbGI&ab_channel=JairBolsonaro,"“Se nós tivéssemos aprovado essa medida provisória, qualquer foco de incêndio no Brasil, em especial ali na região norte do Brasil, você ía saber do CPF da pessoa que está tacando fogo, você tinha que mandar a fiscalização para lá e ver se naquela área era permitido o fogo ou não.”",1
1998,01.abr.2020#,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/2025534947595481/?type=3&__xts__%5B0%5D=68.ARDFMriXYYZLskjNiRcnqoxAcZuHw4WgbJb5bZ7hZ7Of56wHRUvstC9chr_37bc1y6JJLBSEb-HaNHWexJhC3FmOWilSDMIO5XIFVulAyp_FrQizoPvb4wEnnmtzNL-Z5ECV-7J_EQ3K_4YVc2uKJBTP8aqkHNoAkmMIuJNV2OQwfkIRM3G4ZBQh8Nk9p_OX7qboVLEkZ5Gai72yM0DXycID0oDQo0r9jC_1Gvnj_jUB8bFdw4uDcEMWh6IhDxzruN9zeuUMIFrMWvwTYLZMyhmJ1FdYr6U47dnjQnLhiIarhRvb1acnCaMBHmv-q2puQQe9mItDQLtVvbg6jx5aSG39MA&__tn__=-R,“Hoje Roraima perdeu até a autossuficiência na produção de arroz.”,1
1999,23.mar.2021#,https://www.youtube.com/watch?v=Z2B14noxm9M,"“Se eu por ventura for reinfectado, eu já tenho, meu médico aqui, eu sei o que ele vai receitar para mim. O que me salvou lá atrás.”",1
2000,07.jan.2021#,http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/2019/discurso-do-presidente-da-republica-jair-bolsonaro-na-cerimonia-de-assinatura-dos-contratos-de-concessao-do-setor-eletrico-palacio-do-planalto,“[O governo do Brasil] já investiu ou destinou em torno de R$ 1 trilhão para ações de saúde (combate à pandemia) e preservação do emprego e da dignidade dos brasileiros.”,1
2001,20.mar.2020#,https://www.youtube.com/watch?v=XRawGQlf50o,"“Coisa que não existia [suicídios no Brasil]. Quer dizer, existia, mas não com essa frequência.”",1
2002,20.mar.2020#,https://www1.folha.uol.com.br/poder/2019/02/ministro-de-bolsonaro-criou-candidatos-laranjas-para-desviar-recursos-na-eleicao.shtml,“Nós somos um exemplo para o mundo [na preservação ambiental].”,1
2003,30.jan.2021#,https://www.youtube.com/watch?v=Pp03FiQtz0k,“Então a hidroxicloroquina [contra a Covid-19] é uma realidade.”,1
2004,07.jan.2021#,https://www.youtube.com/watch?v=7grUv3R6Prw&ab_channel=FocodoBrasil,"“Nós sabemos que não tem uma comprovação científica, mas também não tem efeito colateral nenhum a hidroxicloroquina.”",1
2005,01.abr.2020#,https://www.youtube.com/watch?v=GFGRwfG67a4,"“Então tá aqui a comprovação de que, quando a Folha teve lá, eu expliquei na época, a Wal estava de férias.”",1
2006,05.ago.2019#,https://economia.uol.com.br/noticias/redacao/2020/03/18/guedes-afirma-que-governo-vai-pagar-r-200-para-trabalhador-informal.htm,"“A Damares, em dezembro descobriu que tinha R$ 40 milhões da Funai, para ensinar índio a mexer com bitcoin.”",1
2007,14.mai.2020#,https://www.youtube.com/watch?v=sklspU8GfIo&t=1s,"“Todos dizem, são unânimes, que pelo menos 70% da população vai ser infectado.”",1
2008,19.mai.2020#,https://www.cnnbrasil.com.br/politica/2021/01/30/bolsonaro-fala-sobre-greve-de-caminhoneiros-vacinas-e-privatizacoes-assista,"“São Paulo, por exemplo: fecha restaurante, fecha bar, não pode vender um cachorro-quente na praça, não pode nada, não tem consumo de tomate.”",1
2009,27.set.2019#,https://www.youtube.com/watch?v=-4vo-vjUuNE&ab_channel=JairBolsonaro,"“O que nós fizemos no parlamento foi o estado de emergência, o estado de calamidade, então estamos autorizados a gastar além do teto tudo que for necessário para combatermos o coronavírus.”",1
2010,08.abr.2021#,https://www.youtube.com/watch?v=Pp03FiQtz0k,"“Para revogar decreto ambiental, precisa ser uma lei.”",1
2011,08.abr.2021#,https://www.youtube.com/watch?v=8Cn1PGmlJuk,"“Estarei mostrando aqui porque não tem corrupção em nosso Governo, porque tomamos medidas preventivas”",1
2012,19.out.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2019/discurso-do-presidente-da-republica-jair-bolsonaro-durante-cerimonia-alusiva-a-visita-do-presidente-da-republica-ao-estado-do-tocantins-palmas-to,“Isso dá aproximadamente R$3 bilhões por ano nas mãos dos sindicatos do Brasil”,1
2013,29.ago.2020#,https://aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/,“Nós podemos então gastar acima do teto [por conta do estado de calamidade].”,1
2014,04.mar.2021#,https://twitter.com/jairbolsonaro/status/1183357191472009217,"“Então os caminhoneiros, a partir do dia 1º de março, o imposto que tiver na nota fiscal — e eu peço que você exija nota fiscal — aquele imposto é estadual. Não é nosso [porque o valor dos impostos federais sobre o diesel será zerado].”",1
2015,27.mar.2020#,https://www.youtube.com/watch?v=2meouKQQ7YQ,"“Agora, qual país do mundo adota o voto eletrônico a exemplo do nosso? Não tem. Quer dizer, não tem não, tem a Venezuela e outro país perdido por ai.”",1
2016,17.dez.2020#,https://www.youtube.com/watch?v=ZKp8vv6iy_A,“Nos hospedaremos na Blair House. É uma honraria concedida a pouquíssimos Chefes de Estado.”,1
2017,09.jan.2020#,https://youtu.be/cOWlW_3zcw4?t=1184,"“Alguns ficam sempre batendo na tecla: ah, não tem comprovação científica. Ô, cara pálida, eu sei que não tem, cara pálida. Mas daqui a alguns anos vai ter.”",1
2018,02.jul.2020#,https://www.youtube.com/watch?v=aY-ALmWkKig,“[Marcos Pontes] um único astronauta do Hemisfério Sul”,1
2019,19.mar.2021#,https://www.youtube.com/watch?v=Lj5W5YrCLCk,"“Agora aguardo explicações da família Marinho sobre a delação do ""doleiro dos doleiros"", onde valores superiores a R$ 1 bilhão teriam sido repassados a eles.”",1
2020,23.fev.2021#,https://www.facebook.com/jairmessias.bolsonaro/videos/812531446209286,“Jamais querer censurar a mídia para me proteger.”,1
2021,04.jun.2020#,https://www.youtube.com/watch?v=LG0o_9rVZ_o&ab_channel=FocodoBrasil,"“Para quem estava numa taxa crescente de desemprego, esses números são auspiciosos.”",1
2022,07.jan.2021#,https://www.youtube.com/watch?v=tl0TtaBF740,“Angra dos Reis é muito grande. Talvez o maior município em extensão terrirotorial do RJ. Talvez. Um dos primeiros.”,1
2023,01.out.2020#,https://www.youtube.com/watch?v=PKmdSPa_hzU,“O governo brasileiro desde antes do Carnaval já alertava sobre a questão do coronavírus no Brasil e já vinha tomando providências nesse sentido.”,1
2024,16.set.2020#,"https://www.em.com.br/app/noticia/politica/2020/08/13/interna_politica,1175797/bolsonaro-hidroxicloroquina-poderia-evitar-100-mil-mortes-covid-brasil.shtml",“O índio não tem dinheiro.”,1
2025,01.abr.2021#,https://www.youtube.com/watch?v=OXvxplVfihY&ab_channel=JairBolsonaro,"“Para mais de 60% dos brasileiros não será nada, nem tomarão conhecimento, nem sentirão caso venham a ser infectados.”",1
2026,03.set.2020#,https://twitter.com/jairbolsonaro/status/1277004874140594176,"“(...) uma boa equipe, onde todos conversam entre si, onde não há a ingerência político-partidária”",1
2027,02.dez.2020#,http://observatoriodaimprensa.com.br/caderno-da-cidadania/_ed812_a_reporter_pergunta_o_ministro_gagueja/,"“[Suicídio] que aumentou, e muito, no Brasil.”",1
2028,15.mar.2020#,https://twitter.com/jairbolsonaro/status/1372139219066454023,"“E mais: a TV Globo, em 2016, 2017, recomendou a hidroxicloroquina para grávidas, para combater os efeitos da zika no feto.”",1
2029,17.set.2020#,https://www.youtube.com/watch?v=Hosh56rj49Q,"“Eu acho que já bateu a dez milhões de carteira assinada, foi pro saco.”",1
2030,09.dez.2019#,https://www.youtube.com/watch?v=DBFMpCg8SDU,"“Nunca reclamou do sr. Haddad ter integrado por, se eu não me engano, 12 anos o Ministério da Educação.”",1
2031,04.mar.2021#,https://www.youtube.com/watch?v=zZjiUg2525o,“[Ações do governo federal no Rio Grande do Norte]: 163 respiradores”,1
2032,15.abr.2021#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-na-cerimonia-alusiva-a-marca-de-100-milhoes-de-poupancas-sociais-digitais-caixa-palacio-do-planalto,“Diminuição de interferência do Estado e dos custos financeiros para os cidadãos são promessas de campanha que vamos cumprindo.”,1
2033,22.mai.2020#,https://www.youtube.com/watch?v=5wTrE6F5jlc,"“Eu não interferi, minha querida imprensa: o prazo de validade do senhor Castello Branco, que fez uma boa gestão na Petrobras, termina agora no dia 20. Simplesmente resolvi substituí-lo.”",1
2034,15.dez.2020#,https://www.youtube.com/watch?v=Q8DaRmkkkq8,"“E eu repito: se não faz mal, por que não tomar?”",1
2035,26.mar.2020#,https://www.youtube.com/watch?v=uxueeyE4CO8,“O viés ideológico deixou de existir em nossas relações comerciais (...) bem demonstram os novos rumos do Brasil.”,1
2036,31.mar.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2021/discurso-do-presidente-da-republica-jair-bolsonaro-na-conferencia-de-investimentos-na-america-latina-videoconferencia-palacio-do-planalto,"“A gente não quer furar o teto, porque senão desajusta a economia.”",1
2037,08.fev.2021#,https://www.youtube.com/watch?v=oQaHnfWqA0o,"“Agora, privilégio essa classe [policial] nunca teve. ”",1
2038,09.jun.2020#,https://www.oecd-ilibrary.org/sites/5f07c754-en/1/2/5/index.html?itemId=/content/publication/5f07c754-en&mimeType=text/html&_csp_=6aa84fb981b29e81b35b3f982f80670e&itemIGO=oecd&itemContentType=book#fig8,“Não temos [nas Forças Armadas] um avião cargueiro C-130 para buscar lá.”,1
2039,29.ago.2020#,https://www.youtube.com/watch?v=tl0TtaBF740,“Conseguimos formar um ministério técnico.”,1
2040,16.mar.2020#,https://www.youtube.com/watch?v=y_hzADwIc-w&t=5s,“- Energia retornando ao Amapá.”,1
2041,08.abr.2020#,https://www.facebook.com/jairmessias.bolsonaro/videos/812531446209286,"“Fiquei feliz porque, nessa semana, vocês reconheceram, não falaram o meu nome, mas reconheceram que  nós estávamos certos no passado.”",1
2042,11.fev.2021#,https://www.youtube.com/watch?v=bemYbQ5HzR0,"“Eu já contraí o vírus, você já contraiu? Então o meu entendimento: nós não precisamos de vacina. Nós já estamos imunizados.”",1
2043,23.nov.2019#,https://www.cnnbrasil.com.br/politica/2021/03/10/bolsonaro-diz-que-criticas-de-lula-sao-campanha-para-2022-e-ataca-ex-presidente,“Gostaria de ter uma participação nas eleições municipais em alguns municípios.”,1
2044,23.mai.2020#,https://www.youtube.com/watch?v=Cw_lTx8JRfQ,"“A molecada pode se contagiar, não tem risco, zero (...)”",1
2045,01.abr.2020#,https://www.youtube.com/watch?v=-e7FEbbEKg0,“Eu não tô receitando para ninguém. Procura o médico aí.”,1
2046,01.ago.2019#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/discurso-do-presidente-da-republica-jair-bolsonaro-durante-abertura-do-32deg-congresso-nacional-da-abrasel-brasilia-df,“O total de despesas foi mais R$ 700 bilhões de endividamento.”,1
2047,23.fev.2021#,https://twitter.com/jairbolsonaro/status/1310601334211698688,"“Neste mês, intercedi pessoalmente junto à fabricante Pfizer para a antecipação de 100 milhões de doses, que serão entregues até setembro de 2021.”",1
2048,09.jul.2020#,https://www.youtube.com/watch?v=ZZj93uz78NE&feature=youtu.be,"“Via projeto de decreto legislativo, proposto pelo PT e apoiado por quase todos, dois ou três votaram contra, resolveram, olha só Datena, resolveram tornar inexistente a seção de 2 de abril de 64.”",1
2049,14.nov.2019#,https://twitter.com/jairbolsonaro/status/1273064748641370112,"“Brasil gasta mais em educação em relação ao PIB que a média de países desenvolvidos. Em 2003, o MEC gastava cerca de R$ 30 bi em Educação e, em 2016, gastando quatro vezes mais, chegando a cerca de R$130 bi, ocupou as últimas posições no Programa Internacional de Avaliação de Alunos (PISA)”",1
2050,29.ago.2019#,https://www.youtube.com/watch?v=-e7FEbbEKg0,"“Então, a escolha dos ministros, pelo critério técnico, sem o critério político, nos faz um governo diferente”",1
2051,02.dez.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-durante-a-solenidade-de-inauguracao-da-usina-de-energia-fotovoltaica-caldas-novas-go,"“A molecada de 15 anos, 70% não sabe uma regra de três simples, quem dirá uma composta. Não sabe interpretar texto. ”",1
2052,29.nov.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-durante-a-cerimonia-de-posse-do-senhor-eduardo-pazuello-ministro-de-estado-da-saude-palacio-do-planalto,"“Alguns reclamam: devia ter comprado o ano passado. Bem, se você compra e não são aprovadas, ficaria como essa questão? O que falariam da gente?”",1
2053,19.dez.2020#,https://www.youtube.com/channel/UC8hGUtfEgvvnp6IaHSAg1OQ,"“E tem um cartão corporativo, meu particular. De novo, 26 mil por mês que eu posso gastar onde quiser. Se eu quiser pegar o cartão, sacar os 26 mil e comprar em cerveja, eu compro cerveja. ”",1
2054,28.jun.2020#,https://www.youtube.com/watch?v=Cw_lTx8JRfQ,“A questão da cloroquina: a OMS voltou atrás.”,1
2055,29.jul.2020#,https://www.youtube.com/watch?v=e2UtwAYqblc&feature=youtu.be&ab_channel=JairBolsonaro,"“[Meus parabéns à Câmara e ao Senado brasileiro] (...) por ter, administrativamente, colocado um ponto final nos simuladores (...)”",1
2056,16.jan.2020#,https://www.youtube.com/watch?v=x1X_uMG3BSo,“[Ações do governo federal no Piauí]: 50 respiradores”,1
2057,24.set.2019#,https://www.youtube.com/watch?v=fct2ZA8zdPY,“Os focos criminosos são combatidos com rigor e determinação. Mantenho minha política de tolerância zero com o crime ambiental.”,1
2058,11.mar.2021#,https://www1.folha.uol.com.br/cotidiano/2019/02/moro-recua-de-nomeacao-de-especialista-em-seguranca-publica-para-conselho.shtml,“A decisão de fechar ou não é dos governadores.”,1
2059,04.jun.2019#,https://www.youtube.com/watch?v=MnyHZ9CXFfg,“[Ações do governo federal em Rondônia]: 143 respiradores”,1
2060,13.nov.2020#,https://www.youtube.com/watch?v=8aR7yYdoQLM,“Tu lembra que queriam passar para 12 na época do PT? [a idade mínima para consentimento sexual].”,1
2061,15.abr.2021#,https://aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/,“Na ordem de quase 90% dos voos foram cancelados no Brasil. ”,1
2062,08.out.2020#,https://www.youtube.com/watch?v=_3fFNbEbWpI,"“Aproximadamente 70% das pessoas vão contrair o vírus, querem correr da verdade ?”",1
2063,28.out.2020#,http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/2019/discurso-do-presidente-da-republica-jair-bolsonaro-durante-a-cerimonia-de-posse-do-diretor-geral-brasileiro-da-itaipu-binacional-foz-do-iguacu-pr-1,"“São mais ou menos 10 mil pessoas desaparecidas por ano, grande parte crianças.”",1
2064,16.jul.2020#,https://www.youtube.com/watch?v=Hosh56rj49Q,"“Mas, poxa, a gente não pode permitir em 2022 termos uma eleição aqui que não possa ser auditada.”",1
2065,20.mar.2020#,https://www.youtube.com/watch?v=j9K6SBPRodQ,"“Isso é teoria [isolamento social]. Não funciona a teoria, é prática.”",1
2066,30.jan.2021#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-durante-cerimonia-de-assinatura-do-decreto-que-dispoe-sobre-o-conselho-nacional-da-amazonia-legal-palacio-do-planalto,“- Somos o País que mais preserva o meio ambiente do mundo.”,1
2067,09.jun.2020#,https://www.youtube.com/watch?v=bemYbQ5HzR0,“(...) embora apenas 15 mil índios vivam nessa área [Reserva Yanomami].”,1
2068,08.mar.2021#,https://www.youtube.com/watch?v=h7_RkFXIG6c,"“Qual é a outra alternativa? Você não tinha outra alternativa [para tratamento da Covid-19, além da cloroquina].”",1
2069,13.nov.2020#,https://twitter.com/jairbolsonaro/status/1108314493912862722,“Você passou a poder gastar não se preocupando com o teto [com a decretação do estado de calamidade].”,1
2070,09.abr.2021#,https://noticias.band.uol.com.br/brasilurgente/videos/16629181/datena-entrevista-o-presidente-jair-bolsonaro?utm_source=meio&utm_medium=email,"“Hoje o Brasil tem um presidente, que não é antiamericano, caso inédito nas últimas décadas.”",1
2071,23.jan.2020#,https://agenciabrasil.ebc.com.br/geral/noticia/2020-03/governo-fecha-fronteiras-terrestres-com-paises-sul-americanos,"“A praia é o lugar do cara pegar a vitamina D, que ajuda a resistir à Covid-19.”",1
2072,15.jan.2021#,https://www.youtube.com/watch?v=VuMbYrq_ys4,"“Por exemplo, um posto lá do Rio Grande do Norte. Não vou dizer que são todos. Mas um posto. Imposto federal, tinha lá um valor. Imposto estadual, zero. Então quem pegava aquela nota, não entendia direito: olha o presidente Jair Bolsonaro cobra, a cada 100 litros de gasolina, a cada R$ 100 de gasolina, cobra R$ 45. E a governadora do estado não cobra nada. A governadora é bacana. Então tem um fator político.”",1
2073,14.jan.2021#,https://www.youtube.com/watch?v=jR_m23OHPWU,"“Como regra, os profissionais da informação não estão usando máscaras.”",1
2074,07.jan.2021#,https://www.facebook.com/jairmessias.bolsonaro/videos/3289853127737825/,“A vacina chama-se emergencial. Não tá devidamente comprovada ainda.”,1
2075,26.mar.2020#,https://www.youtube.com/watch?v=VkkZjDHKc3g,“Eu tenho conversado no Congresso Nacional com lideranças buscando uma maneira de nós termos uma PEC aprovada logo no primeiro semestre falando do voto impresso ou de um sistema de votação que permite você auditar.”,1
2076,11.jun.2020#,https://www.youtube.com/watch?v=e14XoxBrKWk,“A Folha de S.Paulo publicou há dois dias: Moro articula com Guedes e com Mandetta tirar Bolsonaro.”,1
2077,14.abr.2021#,https://www.youtube.com/watch?v=tl0TtaBF740,"“Não condeno, não recrimino e não critico o ministro Mandetta.”",1
2078,28.mar.2021#,https://www.youtube.com/watch?v=HWU3Siijf6s,"“Agora, sabemos que a vida não tem preço. Desde o primeiro momento. Tanto que eu falava: economia e saúde tem que estar de mãos dadas.”",1
2079,23.mai.2020#,https://twitter.com/jairbolsonaro/status/1191032294842228738,“Quem tá são o risco é quase zero. O problema é acima dos 60 anos ou quem tem algum problema de saúde.”,1
2080,24.mar.2021#,https://www.youtube.com/watch?v=n0MC2WETPwo&ab_channel=FocodoBrasil,“Cortamos essa grana [do Fundo da Amazônia] deles [das ONGs].”,1
2081,28.jan.2021#,https://oglobo.globo.com/brasil/governo-destrava-nomeacoes-nos-estados-partidos-do-centrao-sao-os-mais-beneficiados-24097493,"“No ano passado, nós crescemos acho que por volta de 10% [o setor de pesca].”",1
2082,13.abr.2021#,https://www.youtube.com/watch?v=c7NOpccjNVk&ab_channel=Poder360,"“Eu com as minhas medidas de sugerir tratamento precoce, evitamos muitas mortes.”",1
2083,24.jan.2019#,https://twitter.com/jairbolsonaro/status/1293137354505543686,"“Qual efeito colateral da hidroxicloroquina? Diziam que era arritmia, depois a Sociedade Europeia de Cardiologia disse que não causava arritmia.”",1
2084,02.fev.2021#,https://www.youtube.com/watch?v=F7r0SIbTDaw,“[A Itália tem] um clima totalmente diferente do nosso [mais favorável à contaminação].”,1
2085,04.fev.2021#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-na-abertura-da-75a-assembleia-geral-da-organizacao-das-nacoes-unidas-onu,"“O que é que eu falava? Temos dois problemas pela frente, o vírus e o desemprego. Temos que tratar os dois de forma simultânea e com a mesma responsabilidade.”",1
2086,06.jan.2020#,https://www1.folha.uol.com.br/poder/2019/02/ministro-de-bolsonaro-criou-candidatos-laranjas-para-desviar-recursos-na-eleicao.shtml,“Eu ia saber quem era médico [no Mais Médicos] e quem não era. Você não vai pagar por um serviço que você não faz.”,1
2087,15.jan.2021#,https://www.youtube.com/watch?v=CcFfO5rM_EI,“[Israel] não tem petróleo no subsolo.”,1
2088,19.mar.2021#,https://www.youtube.com/watch?v=gKDQhKj7nEY,"“Tem muito médico que usa a hidroxicloroquina, a ivermectina, etc, para o tratamento precoce.”",1
